"","topic","language","term","platform","link","link_nr"
"7247","Borgs","ur","بورگس۔","dailymotion","_","2"
"7248","Borgs","ur","بورگس۔","dailymotion","_","3"
"7249","Borgs","ur","بورگس۔","dailymotion","_","4"
"7250","Borgs","de","Borgs","youtube","_","0"
"7251","Borgs","de","Borgs","youtube","_","1"
"7252","Borgs","de","Borgs","youtube","_","2"
"7253","Borgs","de","Borgs","youtube","_","3"
"7254","Borgs","de","Borgs","youtube","_","4"
"7255","Borgs","de","Borgs","dailymotion","_","0"
"7256","Borgs","de","Borgs","dailymotion","_","1"
"7257","Borgs","de","Borgs","dailymotion","_","2"
"7258","Borgs","de","Borgs","dailymotion","_","3"
"7259","Borgs","de","Borgs","dailymotion","_","4"
"7260","Borgs","jp","ボーグ","youtube","_","0"
"7261","Borgs","jp","ボーグ","youtube","_","1"
"7262","Borgs","jp","ボーグ","youtube","_","2"
"7263","Borgs","jp","ボーグ","youtube","_","3"
"7264","Borgs","jp","ボーグ","youtube","_","4"
"7265","Borgs","jp","ボーグ","dailymotion","_","0"
"7266","Borgs","jp","ボーグ","dailymotion","_","1"
"7267","Borgs","jp","ボーグ","dailymotion","_","2"
"7268","Borgs","jp","ボーグ","dailymotion","_","3"
"7269","Borgs","jp","ボーグ","dailymotion","_","4"
"7270","Borgs","id","Borgs","youtube","_","0"
"7271","Borgs","id","Borgs","youtube","_","1"
"7272","Borgs","id","Borgs","youtube","_","2"
"7273","Borgs","id","Borgs","youtube","_","3"
"7274","Borgs","id","Borgs","youtube","_","4"
"7275","Borgs","id","Borgs","dailymotion","_","0"
"7276","Borgs","id","Borgs","dailymotion","_","1"
"7277","Borgs","id","Borgs","dailymotion","_","2"
"7278","Borgs","id","Borgs","dailymotion","_","3"
"7279","Borgs","id","Borgs","dailymotion","_","4"
"7280","light behind black hole","en","light behind black hole","youtube","_","0"
"7281","light behind black hole","en","light behind black hole","youtube","_","1"
"7282","light behind black hole","en","light behind black hole","youtube","_","2"
"7283","light behind black hole","en","light behind black hole","youtube","_","3"
"7284","light behind black hole","en","light behind black hole","youtube","_","4"
"7285","light behind black hole","en","light behind black hole","dailymotion","_","0"
"7286","light behind black hole","en","light behind black hole","dailymotion","_","1"
"7287","light behind black hole","en","light behind black hole","dailymotion","_","2"
"7288","light behind black hole","en","light behind black hole","dailymotion","_","3"
"7289","light behind black hole","en","light behind black hole","dailymotion","_","4"
"7290","light behind black hole","zh-cn","黑洞背后的光","youtube","_","0"
"7291","light behind black hole","zh-cn","黑洞背后的光","youtube","_","1"
"7292","light behind black hole","zh-cn","黑洞背后的光","youtube","_","2"
"7293","light behind black hole","zh-cn","黑洞背后的光","youtube","_","3"
"7294","light behind black hole","zh-cn","黑洞背后的光","youtube","_","4"
"7295","light behind black hole","zh-cn","黑洞背后的光","dailymotion","_","0"
"7296","light behind black hole","zh-cn","黑洞背后的光","dailymotion","_","1"
"7297","light behind black hole","zh-cn","黑洞背后的光","dailymotion","_","2"
"7298","light behind black hole","zh-cn","黑洞背后的光","dailymotion","_","3"
"7299","light behind black hole","zh-cn","黑洞背后的光","dailymotion","_","4"
"7300","light behind black hole","hi","ब्लैक होल के पीछे का प्रकाश","youtube","_","0"
"7301","light behind black hole","hi","ब्लैक होल के पीछे का प्रकाश","youtube","_","1"
"7302","light behind black hole","hi","ब्लैक होल के पीछे का प्रकाश","youtube","_","2"
"7303","light behind black hole","hi","ब्लैक होल के पीछे का प्रकाश","youtube","_","3"
"7304","light behind black hole","hi","ब्लैक होल के पीछे का प्रकाश","youtube","_","4"
"7305","light behind black hole","hi","ब्लैक होल के पीछे का प्रकाश","dailymotion","_","0"
"7306","light behind black hole","hi","ब्लैक होल के पीछे का प्रकाश","dailymotion","_","1"
"7307","light behind black hole","hi","ब्लैक होल के पीछे का प्रकाश","dailymotion","_","2"
"7308","light behind black hole","hi","ब्लैक होल के पीछे का प्रकाश","dailymotion","_","3"
"7309","light behind black hole","hi","ब्लैक होल के पीछे का प्रकाश","dailymotion","_","4"
"7310","light behind black hole","es","luz detrás del agujero negro","youtube","_","0"
"7311","light behind black hole","es","luz detrás del agujero negro","youtube","_","1"
"7312","light behind black hole","es","luz detrás del agujero negro","youtube","_","2"
"7313","light behind black hole","es","luz detrás del agujero negro","youtube","_","3"
"7314","light behind black hole","es","luz detrás del agujero negro","youtube","_","4"
"7315","light behind black hole","es","luz detrás del agujero negro","dailymotion","_","0"
"7316","light behind black hole","es","luz detrás del agujero negro","dailymotion","_","1"
"7317","light behind black hole","es","luz detrás del agujero negro","dailymotion","_","2"
"7318","light behind black hole","es","luz detrás del agujero negro","dailymotion","_","3"
"7319","light behind black hole","es","luz detrás del agujero negro","dailymotion","_","4"
"7320","light behind black hole","ar","الضوء خلف الثقب الأسود","youtube","_","0"
"7321","light behind black hole","ar","الضوء خلف الثقب الأسود","youtube","_","1"
"7322","light behind black hole","ar","الضوء خلف الثقب الأسود","youtube","_","2"
"7323","light behind black hole","ar","الضوء خلف الثقب الأسود","youtube","_","3"
"7324","light behind black hole","ar","الضوء خلف الثقب الأسود","youtube","_","4"
"7325","light behind black hole","ar","الضوء خلف الثقب الأسود","dailymotion","_","0"
"7326","light behind black hole","ar","الضوء خلف الثقب الأسود","dailymotion","_","1"
"7327","light behind black hole","ar","الضوء خلف الثقب الأسود","dailymotion","_","2"
"7328","light behind black hole","ar","الضوء خلف الثقب الأسود","dailymotion","_","3"
"7329","light behind black hole","ar","الضوء خلف الثقب الأسود","dailymotion","_","4"
"7330","light behind black hole","bn","কালো গহ্বরের পিছনে আলো","youtube","_","0"
"7331","light behind black hole","bn","কালো গহ্বরের পিছনে আলো","youtube","_","1"
"7332","light behind black hole","bn","কালো গহ্বরের পিছনে আলো","youtube","_","2"
"7333","light behind black hole","bn","কালো গহ্বরের পিছনে আলো","youtube","_","3"
"7334","light behind black hole","bn","কালো গহ্বরের পিছনে আলো","youtube","_","4"
"7335","light behind black hole","bn","কালো গহ্বরের পিছনে আলো","dailymotion","_","0"
"7336","light behind black hole","bn","কালো গহ্বরের পিছনে আলো","dailymotion","_","1"
"7337","light behind black hole","bn","কালো গহ্বরের পিছনে আলো","dailymotion","_","2"
"7338","light behind black hole","bn","কালো গহ্বরের পিছনে আলো","dailymotion","_","3"
"7339","light behind black hole","bn","কালো গহ্বরের পিছনে আলো","dailymotion","_","4"
"7340","light behind black hole","fr","lumière derrière le trou noir","youtube","_","0"
"7341","light behind black hole","fr","lumière derrière le trou noir","youtube","_","1"
"7342","light behind black hole","fr","lumière derrière le trou noir","youtube","_","2"
"7343","light behind black hole","fr","lumière derrière le trou noir","youtube","_","3"
"7344","light behind black hole","fr","lumière derrière le trou noir","youtube","_","4"
"7345","light behind black hole","fr","lumière derrière le trou noir","dailymotion","_","0"
"7346","light behind black hole","fr","lumière derrière le trou noir","dailymotion","_","1"
"7347","light behind black hole","fr","lumière derrière le trou noir","dailymotion","_","2"
"7348","light behind black hole","fr","lumière derrière le trou noir","dailymotion","_","3"
"7349","light behind black hole","fr","lumière derrière le trou noir","dailymotion","_","4"
"7350","light behind black hole","ru","свет за черной дырой","youtube","_","0"
"7351","light behind black hole","ru","свет за черной дырой","youtube","_","1"
"7352","light behind black hole","ru","свет за черной дырой","youtube","_","2"
"7353","light behind black hole","ru","свет за черной дырой","youtube","_","3"
"7354","light behind black hole","ru","свет за черной дырой","youtube","_","4"
"7355","light behind black hole","ru","свет за черной дырой","dailymotion","_","0"
"7356","light behind black hole","ru","свет за черной дырой","dailymotion","_","1"
"7357","light behind black hole","ru","свет за черной дырой","dailymotion","_","2"
"7358","light behind black hole","ru","свет за черной дырой","dailymotion","_","3"
"7359","light behind black hole","ru","свет за черной дырой","dailymotion","_","4"
"7360","light behind black hole","pt","luz atrás do buraco negro","youtube","_","0"
"7361","light behind black hole","pt","luz atrás do buraco negro","youtube","_","1"
"7362","light behind black hole","pt","luz atrás do buraco negro","youtube","_","2"
"7363","light behind black hole","pt","luz atrás do buraco negro","youtube","_","3"
"7364","light behind black hole","pt","luz atrás do buraco negro","youtube","_","4"
"7365","light behind black hole","pt","luz atrás do buraco negro","dailymotion","_","0"
"7366","light behind black hole","pt","luz atrás do buraco negro","dailymotion","_","1"
"7367","light behind black hole","pt","luz atrás do buraco negro","dailymotion","_","2"
"7368","light behind black hole","pt","luz atrás do buraco negro","dailymotion","_","3"
"7369","light behind black hole","pt","luz atrás do buraco negro","dailymotion","_","4"
"7370","light behind black hole","ur","بلیک ہول کے پیچھے روشنی","youtube","_","0"
"7371","light behind black hole","ur","بلیک ہول کے پیچھے روشنی","youtube","_","1"
"7372","light behind black hole","ur","بلیک ہول کے پیچھے روشنی","youtube","_","2"
"7373","light behind black hole","ur","بلیک ہول کے پیچھے روشنی","youtube","_","3"
"7374","light behind black hole","ur","بلیک ہول کے پیچھے روشنی","youtube","_","4"
"7375","light behind black hole","ur","بلیک ہول کے پیچھے روشنی","dailymotion","_","0"
"7376","light behind black hole","ur","بلیک ہول کے پیچھے روشنی","dailymotion","_","1"
"7377","light behind black hole","ur","بلیک ہول کے پیچھے روشنی","dailymotion","_","2"
"7378","light behind black hole","ur","بلیک ہول کے پیچھے روشنی","dailymotion","_","3"
"7379","light behind black hole","ur","بلیک ہول کے پیچھے روشنی","dailymotion","_","4"
"7380","light behind black hole","de","Licht hinter Schwarzem Loch","youtube","_","0"
"7381","light behind black hole","de","Licht hinter Schwarzem Loch","youtube","_","1"
"7382","light behind black hole","de","Licht hinter Schwarzem Loch","youtube","_","2"
"7383","light behind black hole","de","Licht hinter Schwarzem Loch","youtube","_","3"
"7384","light behind black hole","de","Licht hinter Schwarzem Loch","youtube","_","4"
"7385","light behind black hole","de","Licht hinter Schwarzem Loch","dailymotion","_","0"
"7386","light behind black hole","de","Licht hinter Schwarzem Loch","dailymotion","_","1"
"7387","light behind black hole","de","Licht hinter Schwarzem Loch","dailymotion","_","2"
"7388","light behind black hole","de","Licht hinter Schwarzem Loch","dailymotion","_","3"
"7389","light behind black hole","de","Licht hinter Schwarzem Loch","dailymotion","_","4"
"7390","light behind black hole","jp","ブラックホールの後ろの光","youtube","_","0"
"7391","light behind black hole","jp","ブラックホールの後ろの光","youtube","_","1"
"7392","light behind black hole","jp","ブラックホールの後ろの光","youtube","_","2"
"7393","light behind black hole","jp","ブラックホールの後ろの光","youtube","_","3"
"7394","light behind black hole","jp","ブラックホールの後ろの光","youtube","_","4"
"7395","light behind black hole","jp","ブラックホールの後ろの光","dailymotion","_","0"
"7396","light behind black hole","jp","ブラックホールの後ろの光","dailymotion","_","1"
"7397","light behind black hole","jp","ブラックホールの後ろの光","dailymotion","_","2"
