"","topic","language","term","platform","link","link_nr"
"12772","Pivoting dancer","es","Bailarina pivotante","youtube","_","2"
"12773","Pivoting dancer","es","Bailarina pivotante","youtube","_","3"
"12774","Pivoting dancer","es","Bailarina pivotante","youtube","_","4"
"12775","Pivoting dancer","es","Bailarina pivotante","dailymotion","x84qfkq","0"
"12776","Pivoting dancer","es","Bailarina pivotante","dailymotion","x84py3k","1"
"12777","Pivoting dancer","es","Bailarina pivotante","dailymotion","x84qj71","2"
"12778","Pivoting dancer","es","Bailarina pivotante","dailymotion","x84q0dp","3"
"12779","Pivoting dancer","es","Bailarina pivotante","dailymotion","x84qfum","4"
"12780","Pivoting dancer","ar","راقصة محورية","youtube","K2gwDP12oOo&amp;pp=ugMICgJhchABGAE%3D","0"
"12781","Pivoting dancer","ar","راقصة محورية","youtube","HximigCJub0","1"
"12782","Pivoting dancer","ar","راقصة محورية","youtube","K2gwDP12oOo\u0026pp=ugMICgJhchABGAE%3D","2"
"12783","Pivoting dancer","ar","راقصة محورية","youtube","_","3"
"12784","Pivoting dancer","ar","راقصة محورية","youtube","_","4"
"12785","Pivoting dancer","ar","راقصة محورية","dailymotion","x84qfkq","0"
"12786","Pivoting dancer","ar","راقصة محورية","dailymotion","x84py3k","1"
"12787","Pivoting dancer","ar","راقصة محورية","dailymotion","x84qj71","2"
"12788","Pivoting dancer","ar","راقصة محورية","dailymotion","x84q0dp","3"
"12789","Pivoting dancer","ar","راقصة محورية","dailymotion","x84qfum","4"
"12790","Pivoting dancer","bn","পিভটিং নর্তকী","youtube","UWRK6Cs_J9g","0"
"12791","Pivoting dancer","bn","পিভটিং নর্তকী","youtube","F0FnjXqmvJA","1"
"12792","Pivoting dancer","bn","পিভটিং নর্তকী","youtube","bLxxfXH5ttU","2"
"12793","Pivoting dancer","bn","পিভটিং নর্তকী","youtube","_","3"
"12794","Pivoting dancer","bn","পিভটিং নর্তকী","youtube","_","4"
"12795","Pivoting dancer","bn","পিভটিং নর্তকী","dailymotion","x84qfkq","0"
"12796","Pivoting dancer","bn","পিভটিং নর্তকী","dailymotion","x84py3k","1"
"12797","Pivoting dancer","bn","পিভটিং নর্তকী","dailymotion","x84qj71","2"
"12798","Pivoting dancer","bn","পিভটিং নর্তকী","dailymotion","x84q0dp","3"
"12799","Pivoting dancer","bn","পিভটিং নর্তকী","dailymotion","x84qfum","4"
"12800","Pivoting dancer","fr","Danseuse pivotante","youtube","_","0"
"12801","Pivoting dancer","fr","Danseuse pivotante","youtube","_","1"
"12802","Pivoting dancer","fr","Danseuse pivotante","youtube","_","2"
"12803","Pivoting dancer","fr","Danseuse pivotante","youtube","_","3"
"12804","Pivoting dancer","fr","Danseuse pivotante","youtube","_","4"
"12805","Pivoting dancer","fr","Danseuse pivotante","dailymotion","x84qfkq","0"
"12806","Pivoting dancer","fr","Danseuse pivotante","dailymotion","x84py3k","1"
"12807","Pivoting dancer","fr","Danseuse pivotante","dailymotion","x84qj71","2"
"12808","Pivoting dancer","fr","Danseuse pivotante","dailymotion","x84q0dp","3"
"12809","Pivoting dancer","fr","Danseuse pivotante","dailymotion","x84qfum","4"
"12810","Pivoting dancer","ru","Вращающийся танцор","youtube","ZACn_peImIM","0"
"12811","Pivoting dancer","ru","Вращающийся танцор","youtube","_","1"
"12812","Pivoting dancer","ru","Вращающийся танцор","youtube","_","2"
"12813","Pivoting dancer","ru","Вращающийся танцор","youtube","_","3"
"12814","Pivoting dancer","ru","Вращающийся танцор","youtube","_","4"
"12815","Pivoting dancer","ru","Вращающийся танцор","dailymotion","x84qfkq","0"
"12816","Pivoting dancer","ru","Вращающийся танцор","dailymotion","x84py3k","1"
"12817","Pivoting dancer","ru","Вращающийся танцор","dailymotion","x84qj71","2"
"12818","Pivoting dancer","ru","Вращающийся танцор","dailymotion","x84q0dp","3"
"12819","Pivoting dancer","ru","Вращающийся танцор","dailymotion","x84qfum","4"
"12820","Pivoting dancer","pt","Dançarina pivotante","youtube","_","0"
"12821","Pivoting dancer","pt","Dançarina pivotante","youtube","_","1"
"12822","Pivoting dancer","pt","Dançarina pivotante","youtube","_","2"
"12823","Pivoting dancer","pt","Dançarina pivotante","youtube","_","3"
"12824","Pivoting dancer","pt","Dançarina pivotante","youtube","_","4"
"12825","Pivoting dancer","pt","Dançarina pivotante","dailymotion","x84qfkq","0"
"12826","Pivoting dancer","pt","Dançarina pivotante","dailymotion","x84py3k","1"
"12827","Pivoting dancer","pt","Dançarina pivotante","dailymotion","x84qj71","2"
"12828","Pivoting dancer","pt","Dançarina pivotante","dailymotion","x84q0dp","3"
"12829","Pivoting dancer","pt","Dançarina pivotante","dailymotion","x84qfum","4"
"12830","Pivoting dancer","ur","پیوٹنگ ڈانسر۔","youtube","5C6TIdXtNR4","0"
"12831","Pivoting dancer","ur","پیوٹنگ ڈانسر۔","youtube","iOM-8ihnR8c","1"
"12832","Pivoting dancer","ur","پیوٹنگ ڈانسر۔","youtube","eErDCZaomrM","2"
"12833","Pivoting dancer","ur","پیوٹنگ ڈانسر۔","youtube","_","3"
"12834","Pivoting dancer","ur","پیوٹنگ ڈانسر۔","youtube","_","4"
"12835","Pivoting dancer","ur","پیوٹنگ ڈانسر۔","dailymotion","x84qfkq","0"
"12836","Pivoting dancer","ur","پیوٹنگ ڈانسر۔","dailymotion","x84py3k","1"
"12837","Pivoting dancer","ur","پیوٹنگ ڈانسر۔","dailymotion","x84qj71","2"
"12838","Pivoting dancer","ur","پیوٹنگ ڈانسر۔","dailymotion","x84q0dp","3"
"12839","Pivoting dancer","ur","پیوٹنگ ڈانسر۔","dailymotion","x84qfum","4"
"12840","Pivoting dancer","de","Schwenkender Tänzer","youtube","_","0"
"12841","Pivoting dancer","de","Schwenkender Tänzer","youtube","_","1"
"12842","Pivoting dancer","de","Schwenkender Tänzer","youtube","_","2"
"12843","Pivoting dancer","de","Schwenkender Tänzer","youtube","_","3"
"12844","Pivoting dancer","de","Schwenkender Tänzer","youtube","_","4"
"12845","Pivoting dancer","de","Schwenkender Tänzer","dailymotion","x84qfkq","0"
"12846","Pivoting dancer","de","Schwenkender Tänzer","dailymotion","x84py3k","1"
"12847","Pivoting dancer","de","Schwenkender Tänzer","dailymotion","x84qj71","2"
"12848","Pivoting dancer","de","Schwenkender Tänzer","dailymotion","x84q0dp","3"
"12849","Pivoting dancer","de","Schwenkender Tänzer","dailymotion","x84qfum","4"
"12850","Pivoting dancer","jp","ピボットダンサー","youtube","pWkXaQGnL8M","0"
"12851","Pivoting dancer","jp","ピボットダンサー","youtube","mXLpCyrx6F8","1"
"12852","Pivoting dancer","jp","ピボットダンサー","youtube","9sEYmuSx3Gk","2"
"12853","Pivoting dancer","jp","ピボットダンサー","youtube","xXBAwB8Tg1o","3"
"12854","Pivoting dancer","jp","ピボットダンサー","youtube","f4qpf_r9RmY","4"
"12855","Pivoting dancer","jp","ピボットダンサー","dailymotion","x84qfkq","0"
"12856","Pivoting dancer","jp","ピボットダンサー","dailymotion","x84py3k","1"
"12857","Pivoting dancer","jp","ピボットダンサー","dailymotion","x84qj71","2"
"12858","Pivoting dancer","jp","ピボットダンサー","dailymotion","x84q0dp","3"
"12859","Pivoting dancer","jp","ピボットダンサー","dailymotion","x84qfum","4"
"12860","Pivoting dancer","id","penari berputar","youtube","O-b0fNECjm0","0"
"12861","Pivoting dancer","id","penari berputar","youtube","R8E5YJem_HA","1"
"12862","Pivoting dancer","id","penari berputar","youtube","gRXp677_c7k","2"
"12863","Pivoting dancer","id","penari berputar","youtube","lWC7HqVN8r0","3"
"12864","Pivoting dancer","id","penari berputar","youtube","6G01clb_QxM","4"
"12865","Pivoting dancer","id","penari berputar","dailymotion","x84qfkq","0"
"12866","Pivoting dancer","id","penari berputar","dailymotion","x84py3k","1"
"12867","Pivoting dancer","id","penari berputar","dailymotion","x84qj71","2"
"12868","Pivoting dancer","id","penari berputar","dailymotion","x84q0dp","3"
"12869","Pivoting dancer","id","penari berputar","dailymotion","x84qfum","4"
"12870","Belarus Poland border","en","Belarus Poland border","youtube","3C1Z7djzSfI","0"
"12871","Belarus Poland border","en","Belarus Poland border","youtube","Zen7ECOx8Xk","1"
"12872","Belarus Poland border","en","Belarus Poland border","youtube","vYstXpjseTk","2"
"12873","Belarus Poland border","en","Belarus Poland border","youtube","eded4VpPqNM","3"
"12874","Belarus Poland border","en","Belarus Poland border","youtube","ZJkvQ1yIPlc","4"
"12875","Belarus Poland border","en","Belarus Poland border","dailymotion","x84qfkq","0"
"12876","Belarus Poland border","en","Belarus Poland border","dailymotion","x84py3k","1"
"12877","Belarus Poland border","en","Belarus Poland border","dailymotion","x84qj71","2"
"12878","Belarus Poland border","en","Belarus Poland border","dailymotion","x84q0dp","3"
"12879","Belarus Poland border","en","Belarus Poland border","dailymotion","x84qfum","4"
"12880","Belarus Poland border","zh-cn","白俄罗斯波兰边境","youtube","fezg3NTw_mM","0"
"12881","Belarus Poland border","zh-cn","白俄罗斯波兰边境","youtube","qNSVviPQpX4","1"
"12882","Belarus Poland border","zh-cn","白俄罗斯波兰边境","youtube","TcUvoFCp74I","2"
"12883","Belarus Poland border","zh-cn","白俄罗斯波兰边境","youtube","ru_Wj5kkVf8","3"
"12884","Belarus Poland border","zh-cn","白俄罗斯波兰边境","youtube","GQlL9GB1RMA","4"
"12885","Belarus Poland border","zh-cn","白俄罗斯波兰边境","dailymotion","x84qfkq","0"
"12886","Belarus Poland border","zh-cn","白俄罗斯波兰边境","dailymotion","x84py3k","1"
"12887","Belarus Poland border","zh-cn","白俄罗斯波兰边境","dailymotion","x84qj71","2"
"12888","Belarus Poland border","zh-cn","白俄罗斯波兰边境","dailymotion","x84q0dp","3"
"12889","Belarus Poland border","zh-cn","白俄罗斯波兰边境","dailymotion","x84qfum","4"
"12890","Belarus Poland border","hi","बेलारूस पोलैंड सीमा","youtube","eX85d0Hg2AU","0"
"12891","Belarus Poland border","hi","बेलारूस पोलैंड सीमा","youtube","D2FeY-ZBHiI","1"
"12892","Belarus Poland border","hi","बेलारूस पोलैंड सीमा","youtube","yqvGRpyYzCY","2"
"12893","Belarus Poland border","hi","बेलारूस पोलैंड सीमा","youtube","yqvGRpyYzCY&amp;t=7s","3"
"12894","Belarus Poland border","hi","बेलारूस पोलैंड सीमा","youtube","Qogag7Ic1v0","4"
"12895","Belarus Poland border","hi","बेलारूस पोलैंड सीमा","dailymotion","x84qfkq","0"
"12896","Belarus Poland border","hi","बेलारूस पोलैंड सीमा","dailymotion","x84py3k","1"
"12897","Belarus Poland border","hi","बेलारूस पोलैंड सीमा","dailymotion","x84qj71","2"
"12898","Belarus Poland border","hi","बेलारूस पोलैंड सीमा","dailymotion","x84q0dp","3"
"12899","Belarus Poland border","hi","बेलारूस पोलैंड सीमा","dailymotion","x84qfum","4"
"12900","Belarus Poland border","es","Frontera entre Bielorrusia y Polonia","youtube","8hMqeWQy8L0","0"
"12901","Belarus Poland border","es","Frontera entre Bielorrusia y Polonia","youtube","CqxiWl70s2Y","1"
"12902","Belarus Poland border","es","Frontera entre Bielorrusia y Polonia","youtube","cKcnM0rbu4g","2"
"12903","Belarus Poland border","es","Frontera entre Bielorrusia y Polonia","youtube","bhxDjM-gc9Q","3"
"12904","Belarus Poland border","es","Frontera entre Bielorrusia y Polonia","youtube","obvf82MpEsU","4"
"12905","Belarus Poland border","es","Frontera entre Bielorrusia y Polonia","dailymotion","x84qfkq","0"
"12906","Belarus Poland border","es","Frontera entre Bielorrusia y Polonia","dailymotion","x84py3k","1"
"12907","Belarus Poland border","es","Frontera entre Bielorrusia y Polonia","dailymotion","x84qj71","2"
"12908","Belarus Poland border","es","Frontera entre Bielorrusia y Polonia","dailymotion","x84q0dp","3"
"12909","Belarus Poland border","es","Frontera entre Bielorrusia y Polonia","dailymotion","x84qfum","4"
"12910","Belarus Poland border","ar","حدود روسيا البيضاء بولندا","youtube","wXXFqfksWnc","0"
"12911","Belarus Poland border","ar","حدود روسيا البيضاء بولندا","youtube","Bi8bS0Ars1Y","1"
"12912","Belarus Poland border","ar","حدود روسيا البيضاء بولندا","youtube","lZ5_WUHpoio","2"
"12913","Belarus Poland border","ar","حدود روسيا البيضاء بولندا","youtube","R2lWWx2fnOw","3"
"12914","Belarus Poland border","ar","حدود روسيا البيضاء بولندا","youtube","DXe_IuzcU2E","4"
"12915","Belarus Poland border","ar","حدود روسيا البيضاء بولندا","dailymotion","x84qfkq","0"
"12916","Belarus Poland border","ar","حدود روسيا البيضاء بولندا","dailymotion","x84py3k","1"
"12917","Belarus Poland border","ar","حدود روسيا البيضاء بولندا","dailymotion","x84qj71","2"
"12918","Belarus Poland border","ar","حدود روسيا البيضاء بولندا","dailymotion","x84q0dp","3"
"12919","Belarus Poland border","ar","حدود روسيا البيضاء بولندا","dailymotion","x84qfum","4"
"12920","Belarus Poland border","bn","বেলারুশ পোল্যান্ড সীমান্ত","youtube","3C1Z7djzSfI","0"
"12921","Belarus Poland border","bn","বেলারুশ পোল্যান্ড সীমান্ত","youtube","Zen7ECOx8Xk","1"
"12922","Belarus Poland border","bn","বেলারুশ পোল্যান্ড সীমান্ত","youtube","eded4VpPqNM","2"
"12923","Belarus Poland border","bn","বেলারুশ পোল্যান্ড সীমান্ত","youtube","_","3"
"12924","Belarus Poland border","bn","বেলারুশ পোল্যান্ড সীমান্ত","youtube","_","4"
"12925","Belarus Poland border","bn","বেলারুশ পোল্যান্ড সীমান্ত","dailymotion","x84qfkq","0"
"12926","Belarus Poland border","bn","বেলারুশ পোল্যান্ড সীমান্ত","dailymotion","x84py3k","1"
"12927","Belarus Poland border","bn","বেলারুশ পোল্যান্ড সীমান্ত","dailymotion","x84qj71","2"
"12928","Belarus Poland border","bn","বেলারুশ পোল্যান্ড সীমান্ত","dailymotion","x84q0dp","3"
"12929","Belarus Poland border","bn","বেলারুশ পোল্যান্ড সীমান্ত","dailymotion","x84qfum","4"
"12930","Belarus Poland border","fr","Biélorussie Pologne frontière","youtube","2rq2YCMpPhc","0"
"12931","Belarus Poland border","fr","Biélorussie Pologne frontière","youtube","jWhHzQ54Z-Y","1"
"12932","Belarus Poland border","fr","Biélorussie Pologne frontière","youtube","3C1Z7djzSfI","2"
"12933","Belarus Poland border","fr","Biélorussie Pologne frontière","youtube","NreCLI_lPbY","3"
"12934","Belarus Poland border","fr","Biélorussie Pologne frontière","youtube","mA0bjeOfdKE","4"
"12935","Belarus Poland border","fr","Biélorussie Pologne frontière","dailymotion","x84qfkq","0"
"12936","Belarus Poland border","fr","Biélorussie Pologne frontière","dailymotion","x84py3k","1"
"12937","Belarus Poland border","fr","Biélorussie Pologne frontière","dailymotion","x84qj71","2"
"12938","Belarus Poland border","fr","Biélorussie Pologne frontière","dailymotion","x84q0dp","3"
"12939","Belarus Poland border","fr","Biélorussie Pologne frontière","dailymotion","x84qfum","4"
"12940","Belarus Poland border","ru","Беларусь Польша граница","youtube","OS7lwI8x0Ms","0"
"12941","Belarus Poland border","ru","Беларусь Польша граница","youtube","JYa7FMQcsyg","1"
"12942","Belarus Poland border","ru","Беларусь Польша граница","youtube","mY6FFRTEu_Y","2"
"12943","Belarus Poland border","ru","Беларусь Польша граница","youtube","uPv1B7eVt34","3"
"12944","Belarus Poland border","ru","Беларусь Польша граница","youtube","9TQRCef0bWA","4"
"12945","Belarus Poland border","ru","Беларусь Польша граница","dailymotion","x84l2ri","0"
"12946","Belarus Poland border","ru","Беларусь Польша граница","dailymotion","x84kapm","1"
"12947","Belarus Poland border","ru","Беларусь Польша граница","dailymotion","_","2"
"12948","Belarus Poland border","ru","Беларусь Польша граница","dailymotion","_","3"
"12949","Belarus Poland border","ru","Беларусь Польша граница","dailymotion","_","4"
"12950","Belarus Poland border","pt","Fronteira entre a Bielorrússia e a Polónia","youtube","uDCxq1qSksY","0"
"12951","Belarus Poland border","pt","Fronteira entre a Bielorrússia e a Polónia","youtube","0E4rZ_K59Lo","1"
"12952","Belarus Poland border","pt","Fronteira entre a Bielorrússia e a Polónia","youtube","SCM3AfLmBJo","2"
"12953","Belarus Poland border","pt","Fronteira entre a Bielorrússia e a Polónia","youtube","R4wr8alyjKI","3"
